"subject_id","condition","category","label","selected_group","selected_group_location","selected_group_semantics","selected_concurrent_func"
"728804a0-b20c-4bdd-aec2-880ae04cebdc","mass","lclf","garn","img/stim_lclf_a.png","right","ind",0
"728804a0-b20c-4bdd-aec2-880ae04cebdc","mass","mcmf","blicket","img/stim_mcmf_a.png","left","con",1
"e481631d-7724-4fd2-b4c5-4f13a263cd98","mass","mcmf","garn","img/stim_mcmf_b.png","right","ind",0
"e481631d-7724-4fd2-b4c5-4f13a263cd98","mass","hclf","toma","img/stim_hclf_b.png","right","ind",0
"e481631d-7724-4fd2-b4c5-4f13a263cd98","mass","lclf","sarel","img/stim_lclf_a.png","left","ind",0
"e481631d-7724-4fd2-b4c5-4f13a263cd98","mass","lchf","zorp","img/stim_lchf_b.png","right","ind",0
"e481631d-7724-4fd2-b4c5-4f13a263cd98","mass","hchf","blicket","img/stim_hchf_b.png","right","ind",0
"dfb70f37-c32f-4120-8c1c-b88186f17e97","mass","hclf","garn","img/stim_hclf_a.png","right","con",1
"dfb70f37-c32f-4120-8c1c-b88186f17e97","mass","lchf","blicket","img/stim_lchf_b.png","left","ind",0
"dfb70f37-c32f-4120-8c1c-b88186f17e97","mass","hchf","sarel","img/stim_hchf_b.png","right","con",1
"dfb70f37-c32f-4120-8c1c-b88186f17e97","mass","lclf","zorp","img/stim_lclf_b.png","left","ind",0
"dfb70f37-c32f-4120-8c1c-b88186f17e97","mass","mcmf","toma","img/stim_mcmf_a.png","left","ind",0
"3d2301f9-f4b0-49f8-8a74-e6098595af7e","mass","mcmf","toma","img/stim_mcmf_b.png","right","ind",0
"3d2301f9-f4b0-49f8-8a74-e6098595af7e","mass","lchf","zorp","img/stim_lchf_a.png","left","ind",0
"3d2301f9-f4b0-49f8-8a74-e6098595af7e","mass","lclf","blicket","img/stim_lclf_a.png","left","ind",0
"3d2301f9-f4b0-49f8-8a74-e6098595af7e","mass","hchf","garn","img/stim_hchf_a.png","left","ind",0
"3d2301f9-f4b0-49f8-8a74-e6098595af7e","mass","hclf","sarel","img/stim_hclf_b.png","left","ind",0
"52aef8bf-222b-470c-8dd9-3296b7fb4a0e","mass","hclf","garn","img/stim_hclf_a.png","right","con",1
"52aef8bf-222b-470c-8dd9-3296b7fb4a0e","mass","hchf","toma","img/stim_hchf_b.png","left","con",1
"52aef8bf-222b-470c-8dd9-3296b7fb4a0e","mass","mcmf","blicket","img/stim_mcmf_b.png","right","con",1
"52aef8bf-222b-470c-8dd9-3296b7fb4a0e","mass","lclf","zorp","img/stim_lclf_a.png","right","ind",0
"52aef8bf-222b-470c-8dd9-3296b7fb4a0e","mass","lchf","sarel","img/stim_lchf_b.png","right","con",1
